tokenID,name,file_name,description,attributes[Type],attributes[Civilization Tier],attributes[Atmosphere],attributes[Orbital Belt],attributes[Tier],external_url
1263,Wintose,Wintose.png,"Wintose orbits among the stars, a small part of the cosmic sea. Cold, silent, and devoid of any signs of life. Surrounded by expansive, glittering rings. A multitude of moons orbit, silently accompanying this world. Signs of interstellar trade and commerce abound, linking this planet to distant systems.",Dead,Spacefaring,,Rings,Common,https://thonbo.com/uniworlds-nft
1264,Winurn Conandia 7,Winurn_Conandia_7.png,"Winurn Conandia 7 stands beneath distant suns, patient and unhurried. Uneven, harsh surfaces shape this planet. Several moons orbit this planet, silent companions on its cosmic journey. Orbital stations and advanced infrastructure proclaim a civilization of cosmic reach.",Rough,Spacefaring,,,Common,https://thonbo.com/uniworlds-nft
1265,Woanella's Haven,Woanellas_Haven.png,"Woanella's Haven stands beneath distant suns, patient and unhurried. A lifeless, flat celestial surface, scarred by craters. Moons quietly revolve, adding mystery to this planet. This lonely world bears no signs of civilization, only endless solitude.",Flat,Uninhabited,,,Common,https://thonbo.com/uniworlds-nft
1266,Wobudram 126,Wobudram_126.png,"Wobudram 126 drifts in silent patterns, softly lit by starlight. Covered by striking, alien protruding formations. Adorned by stunning planetary rings of dust. A multitude of moons orbit, silently accompanying this world. This world thrives under the watchful eyes of a spacefaring culture.",Protrusion,Spacefaring,,Rings,Common,https://thonbo.com/uniworlds-nft
1267,Woelialia Uranborto,Woelialia_Uranborto.png,"Woelialia Uranborto glides through the heavens, steady and quiet. Celestial body cracking and exploding under pressure. Surrounded by a dense field of drifting asteroids. Moons quietly circle this world, adding intrigue to its appearance. Orbital stations and advanced infrastructure proclaim a civilization of cosmic reach.",Exploding,Spacefaring,,Asteroids,Common,https://thonbo.com/uniworlds-nft
1268,Wogsphere,Wogsphere.png,"Wogsphere floats in the dark sky, calm and faintly shining. A terrestrial paradise filled with lush lands and oceans. Cosmic dust and ice form a breathtaking ring system. Moons gracefully orbit, enhancing the planet's cosmic presence. Evidence of early civilization dots the landscape, brimming with ancient lore.",Earthlike,Primitive,,Rings,Common,https://thonbo.com/uniworlds-nft
1269,Wokien,Wokien.png,"Wokien stands beneath distant suns, patient and unhurried. A planet rich with terrestrial charm, oceans, and continents. Moons quietly revolve, adding mystery to this planet. Primitive customs and traditions linger in half-buried relics.",Earthlike,Primitive,,,Common,https://thonbo.com/uniworlds-nft
1270,Won-o 215,Won-o_215.png,"Won-o 215 orbits among the stars, a small part of the cosmic sea. Covered by striking, alien protruding formations. Several moons orbit this planet, silent companions on its cosmic journey. Spacecraft and technological marvels populate the skies, proof of advanced inhabitants.",Protrusion,Spacefaring,,,Common,https://thonbo.com/uniworlds-nft
1271,Wonaldi Munol,Wonaldi_Munol.png,"Wonaldi Munol stands beneath distant suns, patient and unhurried. Celestial body cracking and exploding under pressure. Cosmic dust and ice form a breathtaking ring system. Several moons orbit this planet, silent companions on its cosmic journey. Ruins of sophisticated architecture lie abandoned, haunted by echoes of a lost era.",Exploding,Ruins,,Rings,Common,https://thonbo.com/uniworlds-nft
1272,Wonburto,Wonburto.png,"Wonburto glides through the heavens, steady and quiet. Planet in mid-explosion, its pieces drifting outward. Moons quietly revolve, adding mystery to this planet. Ghostly remnants of an advanced society scatter across the planet, silent and forgotten.",Exploding,Ruins,,,Common,https://thonbo.com/uniworlds-nft
1273,Wondania 34,Wondania_34.png,"Wondania 34 orbits among the stars, a small part of the cosmic sea. A planet rich with terrestrial charm, oceans, and continents. Surrounded by expansive, glittering rings. Covered by a dense, swirling cloud layer. Moons quietly circle this world, adding intrigue to its appearance. Orbital stations and advanced infrastructure proclaim a civilization of cosmic reach.",Earthlike,Spacefaring,Clouds,Rings,Common,https://thonbo.com/uniworlds-nft
1274,Wonkail,Wonkail.png,"Wonkail floats in the dark sky, calm and faintly shining. Barren, flat planet scarred by endless craters. An asteroid field encircles this mysterious planet. Moons gracefully orbit, enhancing the planet's cosmic presence. Spacecraft and technological marvels populate the skies, proof of advanced inhabitants.",Flat,Spacefaring,,Asteroids,Common,https://thonbo.com/uniworlds-nft
1275,Wonnt,Wonnt.png,"Wonnt floats in the dark sky, calm and faintly shining. World exploding dramatically, fragmenting across space. Moons quietly revolve, adding mystery to this planet. Crumbling walls and deserted cities hint at a civilization’s fall from greatness.",Exploding,Ruins,,,Common,https://thonbo.com/uniworlds-nft
1276,Wonntos,Wonntos.png,"Wonntos orbits among the stars, a small part of the cosmic sea. Planet undergoing explosive breakup, spreading debris. Beautiful celestial rings encircle the planet. A multitude of moons orbit, silently accompanying this world. Primitive customs and traditions linger in half-buried relics.",Exploding,Primitive,,Rings,Common,https://thonbo.com/uniworlds-nft
1277,Woton,Woton.png,"Woton glides through the heavens, steady and quiet. This planet boasts vibrant landscapes and deep blue seas. Drifting asteroids form a dense orbital belt around this planet. Moons gracefully orbit, enhancing the planet's cosmic presence. Primitive customs and traditions linger in half-buried relics.",Earthlike,Primitive,,Asteroids,Common,https://thonbo.com/uniworlds-nft
1278,Wunminiar Sopos Minor,Wunminiar_Sopos_Minor.png,"Wunminiar Sopos Minor drifts in silent patterns, softly lit by starlight. Rocky terrain covers this rugged celestial body. Encircled by majestic rings of dust and debris. Several moons orbit this planet, silent companions on its cosmic journey. Silence envelops this world, devoid of any sentient interference.",Rough,Uninhabited,,Rings,Common,https://thonbo.com/uniworlds-nft
1279,X'angalia 151,Xangalia_151.png,"X'angalia 151 orbits among the stars, a small part of the cosmic sea. Characterized by distinctive alien-like spikes and formations. Beautiful celestial rings encircle the planet. A multitude of moons orbit, silently accompanying this world. Satellites and engineering feats encircle the planet, testaments to scientific progress.",Protrusion,Spacefaring,,Rings,Common,https://thonbo.com/uniworlds-nft
1280,X'onia,Xonia.png,"X'onia orbits among the stars, a small part of the cosmic sea. A flat and desolate world, marked by countless craters. Beautiful celestial rings encircle the planet. A multitude of moons orbit, silently accompanying this world. No civilization has ever thrived here, leaving the planet free from footprints of progress.",Flat,Uninhabited,,Rings,Common,https://thonbo.com/uniworlds-nft
1281,X'utlis Minor,Xutlis_Minor.png,"X'utlis Minor drifts in silent patterns, softly lit by starlight. Planet rupturing under immense cosmic pressure, scattering fragments. An asteroid field encircles this mysterious planet. Several moons orbit this planet, silent companions on its cosmic journey. This world thrives under the watchful eyes of a spacefaring culture.",Exploding,Spacefaring,,Asteroids,Common,https://thonbo.com/uniworlds-nft
1282,Xe'on Pygill,Xeon_Pygill.png,"Xe'on Pygill stands beneath distant suns, patient and unhurried. An Earthlike world of remarkable natural beauty. Encircled by majestic rings of dust and debris. Atmospheric clouds obscure the planet's surface. Moons gracefully orbit, enhancing the planet's cosmic presence. Evidence of early civilization dots the landscape, brimming with ancient lore.",Earthlike,Primitive,Clouds,Rings,Common,https://thonbo.com/uniworlds-nft
1283,Xe'onia Sotgatis e4,Xeonia_Sotgatis_e4.png,"Xe'onia Sotgatis e4 glides through the heavens, steady and quiet. A lifeless stone wandering through the void. Surrounded by a dense field of drifting asteroids. Several moons orbit this planet, silent companions on its cosmic journey. Spacecraft and technological marvels populate the skies, proof of advanced inhabitants.",Dead,Spacefaring,,Asteroids,Common,https://thonbo.com/uniworlds-nft
1284,Xenarth World,Xenarth_World.png,"Xenarth World floats in the dark sky, calm and faintly shining. Uneven, harsh surfaces shape this planet. A multitude of moons orbit, silently accompanying this world. No civilization has ever thrived here, leaving the planet free from footprints of progress.",Rough,Uninhabited,,,Common,https://thonbo.com/uniworlds-nft
1285,Xenlox,Xenlox.png,"Xenlox stands beneath distant suns, patient and unhurried. A barren, desolate planet with no living inhabitants. Surrounded by expansive, glittering rings. Moons gracefully orbit, enhancing the planet's cosmic presence. Spacecraft and technological marvels populate the skies, proof of advanced inhabitants.",Dead,Spacefaring,,Rings,Common,https://thonbo.com/uniworlds-nft
1286,Xennt,Xennt.png,"Xennt orbits among the stars, a small part of the cosmic sea. A planetary disk filled with empty craters and flat plains. Drifting asteroids form a dense orbital belt around this planet. Moons quietly circle this world, adding intrigue to its appearance. Signs of interstellar trade and commerce abound, linking this planet to distant systems.",Flat,Spacefaring,,Asteroids,Common,https://thonbo.com/uniworlds-nft
1287,Xenurn 12,Xenurn_12.png,"Xenurn 12 floats in the dark sky, calm and faintly shining. Devoid of life, this planet drifts silently. A multitude of moons orbit, silently accompanying this world. Spacecraft and technological marvels populate the skies, proof of advanced inhabitants.",Dead,Spacefaring,,,Common,https://thonbo.com/uniworlds-nft
1288,Xenus,Xenus.png,"Xenus floats in the dark sky, calm and faintly shining. A lively, Earth-inspired planet full of greenery and water. An asteroid field encircles this mysterious planet. Shrouded in thick atmospheric clouds. Moons gracefully orbit, enhancing the planet's cosmic presence. Primitive customs and traditions linger in half-buried relics.",Earthlike,Primitive,Clouds,Asteroids,Common,https://thonbo.com/uniworlds-nft
1289,Xioebus 22,Xioebus_22.png,"Xioebus 22 drifts in silent patterns, softly lit by starlight. A flat and desolate world, marked by countless craters. Adorned by stunning planetary rings of dust. A multitude of moons orbit, silently accompanying this world. Orbital stations and advanced infrastructure proclaim a civilization of cosmic reach.",Flat,Spacefaring,,Rings,Common,https://thonbo.com/uniworlds-nft
1290,Xiouria Planethra II,Xiouria_Planethra_II.png,"Xiouria Planethra II glides through the heavens, steady and quiet. A planet rich with terrestrial charm, oceans, and continents. Cosmic dust and ice form a breathtaking ring system. Moons gracefully orbit, enhancing the planet's cosmic presence. Primitive customs and traditions linger in half-buried relics.",Earthlike,Primitive,,Rings,Common,https://thonbo.com/uniworlds-nft
1291,Xioviz Ter Threpum 72,Xioviz_Ter_Threpum_72.png,"Xioviz Ter Threpum 72 floats in the dark sky, calm and faintly shining. Rocky terrain covers this rugged celestial body. Asteroids densely cluster around this celestial body. Moons quietly circle this world, adding intrigue to its appearance. Silence envelops this world, devoid of any sentient interference.",Rough,Uninhabited,,Asteroids,Common,https://thonbo.com/uniworlds-nft
